VentaID,LineaID,FechaVenta,ProductoID,TiendaID,ClienteID,CanalID,EmpleadoID,MetodoPagoID,Cantidad,PrecioUnitario,CostoUnitario
V00647,1,03/06/2023,P027,T001,C0660,CH02,E000,MP01,8,50.76,39.72
V00647,2,03/06/2023,P002,T001,C0154,CH02,E000,MP01,4,210.85,146.89
V00647,3,03/06/2023,P007,T013,C0528,CH02,E000,MP01,3,282.65,181.25
V00648,1,10/12/2025,P004,T010,C0528,CH02,E000,MP01,1,709.16,292.2
V00648,2,10/12/2025,P004,T005,C0395,CH02,E000,MP01,7,273.21,198.25
V00649,1,20/04/2024,P004,T013,C0494,CH01,E070,MP02,3,172.83,136.74
V00650,1,21/07/2025,P027,T021,C0184,CH01,E079,MP01,7,562.48,259.18
V00650,2,21/07/2025,P083,T013,C0041,CH01,E064,MP01,2,510.83,247.96
V00651,1,30/05/2025,P076,T001,C0212,CH01,E077,MP02,5,212.55,100.03
V00651,2,30/05/2025,P038,T001,C0212,CH01,E065,MP02,10,200.4,99.27
V00651,3,30/05/2025,P115,T001,C0494,CH01,E017,MP02,2,410.77,248.63
V00651,4,30/05/2025,P061,T001,C0512,CH01,E077,MP02,10,346.93,224.72
V00652,1,18/01/2024,P105,T010,C0304,CH02,E000,MP02,1,285.9,126.77
V00653,1,16/09/2023,P016,T009,C0938,CH03,E000,MP03,6,501.65,232.84
V00653,2,16/09/2023,P100,T001,C0940,CH03,E000,MP03,8,374.22,232.3
V00653,3,16/09/2023,P027,T021,C0041,CH03,E000,MP03,6,488.91,224.93
V00653,4,16/09/2023,P106,T021,C0658,CH03,E000,MP03,8,334.45,161.94
V00654,1,10/04/2023,P128,T009,C0465,CH02,E000,MP03,1,14.64,10.52
V00654,2,10/04/2023,P012,T010,C0115,CH02,E000,MP03,1,317.29,228.81
V00655,1,17/04/2023,P083,T010,C0738,CH03,E000,MP02,9,514.27,256.02
V00655,2,17/04/2023,P040,T010,C0784,CH03,E000,MP02,8,37.18,25.12
V00655,3,17/04/2023,P083,T005,C0660,CH03,E000,MP02,2,398.01,250.67
V00655,4,17/04/2023,P117,T005,C0096,CH03,E000,MP02,2,437.87,265.38
V00656,1,28/01/2026,P082,T001,C0141,CH03,E000,MP02,10,30.42,13.54
V00656,2,28/01/2026,P126,T009,C0579,CH03,E000,MP02,5,360.25,163.34
V00656,3,28/01/2026,P059,T013,C0096,CH03,E000,MP02,8,304.66,241.08
V00657,1,25/03/2023,P007,T010,C0044,CH01,E066,MP03,6,326.8,156.07
V00657,2,25/03/2023,P062,T010,C0044,CH01,E060,MP03,8,28.98,23.25
V00658,1,27/06/2023,P027,T013,C0115,CH02,E000,MP02,7,79.85,40.41
V00658,2,27/06/2023,P106,T005,C0304,CH02,E000,MP02,5,508.0,260.56
V00658,3,27/06/2023,P046,T013,C0781,CH02,E000,MP02,10,692.02,282.72
V00659,1,07/10/2023,P011,T013,C0512,CH01,E004,MP03,9,324.05,144.27
V00659,2,07/10/2023,P046,T001,C0046,CH01,E032,MP03,9,223.24,112.22
V00660,1,15/09/2023,P038,T009,C0184,CH01,E012,MP02,2,200.11,111.98
V00661,1,26/04/2025,P100,T009,C0562,CH01,E032,MP02,7,244.26,126.55
V00661,2,26/04/2025,P126,T009,C0738,CH01,E059,MP02,10,51.93,34.15
V00661,3,26/04/2025,P083,T009,C0212,CH01,E083,MP02,8,376.18,162.65
V00661,4,26/04/2025,P053,T009,C0002,CH01,E060,MP02,3,443.32,264.84
V00662,1,16/03/2024,P083,T010,C0046,CH01,E079,MP02,5,70.31,53.95
V00662,2,16/03/2024,P040,T009,C0436,CH01,E059,MP02,9,394.11,263.72
V00662,3,16/03/2024,P016,T013,C0801,CH01,E016,MP02,3,263.72,214.89
V00663,1,28/04/2025,P019,T009,C0881,CH03,E000,MP01,5,528.68,222.87
V00663,2,28/04/2025,P117,T021,C0184,CH03,E000,MP03,6,165.28,102.92
V00664,1,12/04/2024,P143,T010,C0784,CH03,E000,MP02,6,542.9,224.72
V00664,2,12/04/2024,P076,T005,C0465,CH03,E000,MP02,6,323.14,239.7
V00665,1,05/01/2026,P007,T005,C0494,CH02,E000,MP03,10,367.07,297.46
V00666,1,05/01/2025,P106,T005,C0465,CH02,E000,MP03,6,484.14,212.47
V00666,2,05/01/2025,P128,T005,C0784,CH02,E000,MP03,7,477.55,271.92
V00666,3,05/01/2025,P078,T001,C0708,CH02,E000,MP03,8,25.84,19.66
V00667,1,02/02/2024,P105,T013,C0395,CH02,E000,MP03,8,401.6,268.53
V00667,2,02/02/2024,P076,T021,C0865,CH02,E000,MP02,10,701.14,281.57
V00667,3,02/02/2024,P004,T010,C0579,CH02,E000,MP03,5,45.7,35.78
V00668,1,06/07/2024,P012,T010,C0494,CH02,E000,MP03,3,91.19,71.5
V00668,2,06/07/2024,P117,T013,C0865,CH02,E000,MP03,4,78.38,43.32
V00668,3,06/07/2024,P117,T005,C0982,CH02,E000,MP03,5,472.3,210.78
V00669,1,15/09/2023,P105,T009,C0141,CH03,E000,MP01,9,566.92,287.75
V00669,2,15/09/2023,P115,T010,C0579,CH03,E000,MP01,3,562.53,294.97
V00670,1,19/04/2025,P016,T010,C0708,CH03,E000,MP01,10,14.2,8.04
V00671,1,25/06/2025,P106,T013,C0115,CH02,E000,MP01,10,282.78,117.95
V00671,2,25/06/2025,P038,T013,C0988,CH02,E000,MP03,2,340.73,233.13
V00671,3,25/06/2025,P019,T013,C0494,CH02,E000,MP03,6,556.28,284.04
V00672,1,10/03/2025,P078,T001,C0562,CH02,E000,MP01,4,114.83,66.41
V00672,2,10/03/2025,P083,T013,C0465,CH02,E000,MP02,6,21.31,12.52
V00673,1,22/10/2024,P038,T009,C0784,CH02,E000,MP02,8,177.02,137.41
V00673,2,22/10/2024,P117,T009,C0882,CH02,E000,MP02,5,27.66,15.0
V00673,3,22/10/2024,P105,T009,C0658,CH02,E000,MP02,1,194.54,113.87
V00674,1,21/12/2023,P143,T013,C0512,CH01,E079,MP02,1,613.71,282.5
V00674,2,21/12/2023,P004,T021,C0801,CH01,E066,MP02,6,136.14,112.26
V00674,3,21/12/2023,P019,T021,C0212,CH01,E072,MP01,1,341.27,273.48
V00675,1,01/07/2024,P019,T009,C0304,CH01,E017,MP01,6,470.77,211.49
V00675,2,01/07/2024,P007,T009,C0562,CH01,E017,MP01,8,111.71,78.07
V00676,1,30/12/2024,P019,T021,C0738,CH03,E000,MP02,10,102.0,57.67
V00676,2,30/12/2024,P083,T009,C0928,CH03,E000,MP02,2,361.5,190.66
V00677,1,23/12/2023,P106,T013,C0465,CH03,E000,MP01,4,479.42,284.43
V00677,2,23/12/2023,P115,T013,C0940,CH03,E000,MP01,8,362.58,221.61
V00677,3,23/12/2023,P117,T010,C0304,CH03,E000,MP01,4,461.09,263.33
V00677,4,23/12/2023,P027,T010,C0528,CH03,E000,MP01,9,544.47,265.96
V00678,1,13/04/2023,P011,T010,C0395,CH01,E072,MP02,4,151.08,124.62
V00678,2,13/04/2023,P040,T009,C0304,CH01,E066,MP02,4,113.95,75.3
V00679,1,11/07/2025,P078,T005,C0044,CH02,E000,MP01,8,355.27,191.12
V00679,2,11/07/2025,P128,T005,C0881,CH02,E000,MP01,2,50.3,40.21
V00679,3,11/07/2025,P100,T005,C0041,CH02,E000,MP01,9,506.33,264.24
V00680,1,09/07/2025,P105,T005,C0512,CH01,E054,MP03,2,319.98,195.0
V00680,2,09/07/2025,P106,T021,C0212,CH01,E046,MP03,2,187.26,106.37
V00680,3,09/07/2025,P106,T009,C0562,CH01,E054,MP03,2,32.09,19.48
V00681,1,30/08/2023,P106,T013,C0882,CH02,E000,MP02,4,554.75,224.14
V00681,2,30/08/2023,P061,T005,C0738,CH02,E000,MP03,5,569.99,278.25
V00681,3,30/08/2023,P115,T021,C0708,CH02,E000,MP01,7,411.54,187.72
V00681,4,30/08/2023,P128,T009,C0973,CH02,E000,MP03,10,358.13,251.45
V00682,1,04/11/2024,P103,T021,C0304,CH01,E007,MP03,1,309.11,253.5
V00682,2,04/11/2024,P038,T005,C0304,CH01,E060,MP03,6,311.41,129.51
V00682,3,04/11/2024,P083,T013,C0304,CH01,E012,MP03,2,187.14,97.69
V00682,4,04/11/2024,P105,T010,C0304,CH01,E083,MP03,8,303.23,171.35
V00683,1,20/04/2023,P126,T013,C0046,CH03,E000,MP02,9,426.43,281.58
V00683,2,20/04/2023,P012,T013,C0046,CH03,E000,MP02,9,420.34,195.46
V00683,3,20/04/2023,P123,T013,C0579,CH03,E000,MP02,6,367.39,199.2
V00683,4,20/04/2023,P106,T013,C0660,CH03,E000,MP02,8,314.69,214.4
V00684,1,08/10/2024,P083,T013,C0395,CH02,E000,MP03,6,382.19,197.65
V00684,2,08/10/2024,P054,T010,C0096,CH02,E000,MP03,5,192.9,79.27
V00684,3,08/10/2024,P123,T021,C0046,CH02,E000,MP03,3,181.4,100.82
V00685,1,01/08/2025,P004,T005,C0304,CH02,E000,MP03,6,416.28,291.34
V00685,2,01/08/2025,P082,T005,C0579,CH02,E000,MP03,5,60.92,28.51
V00685,3,01/08/2025,P106,T005,C0658,CH02,E000,MP03,5,395.56,278.79
V00686,1,03/07/2023,P002,T001,C0154,CH01,E077,MP03,8,52.91,24.0
V00686,2,03/07/2023,P115,T001,C0115,CH01,E032,MP03,6,61.6,37.87
V00686,3,03/07/2023,P128,T001,C0988,CH01,E017,MP03,8,162.43,112.56
V00687,1,20/06/2025,P061,T013,C0436,CH01,E032,MP03,9,295.31,159.55
V00687,2,20/06/2025,P076,T009,C0973,CH01,E032,MP03,4,84.5,37.9
V00687,3,20/06/2025,P012,T013,C0784,CH01,E032,MP03,5,149.63,73.59
V00687,4,20/06/2025,P002,T021,C0658,CH01,E032,MP03,1,164.52,76.83
V00688,1,17/04/2024,P038,T013,C0304,CH03,E000,MP03,9,455.38,264.98
V00689,1,29/11/2024,P082,T009,C0562,CH01,E072,MP02,2,14.57,6.18
V00690,1,25/08/2025,P117,T010,C0436,CH03,E000,MP02,7,326.18,156.89
V00691,1,12/05/2023,P038,T005,C0784,CH03,E000,MP02,2,103.04,46.39
V00691,2,12/05/2023,P027,T010,C0881,CH03,E000,MP01,5,110.77,90.27
V00691,3,12/05/2023,P053,T013,C0881,CH03,E000,MP03,4,91.62,70.75
V00692,1,10/06/2024,P053,T013,C0784,CH03,E000,MP01,1,112.09,81.24
V00692,2,10/06/2024,P076,T013,C0154,CH03,E000,MP01,7,65.68,33.06
V00692,3,10/06/2024,P002,T013,C0988,CH03,E000,MP01,9,260.3,146.71
V00692,4,10/06/2024,P016,T013,C0973,CH03,E000,MP01,6,254.69,110.56
V00693,1,11/10/2025,P078,T010,C0465,CH01,E015,MP01,9,70.94,53.78
V00693,2,11/10/2025,P103,T021,C0528,CH01,E064,MP01,10,325.68,185.83
V00694,1,08/01/2024,P082,T005,C0096,CH02,E000,MP02,5,277.93,186.67
V00694,2,08/01/2024,P019,T013,C0784,CH02,E000,MP02,3,318.34,196.46
V00695,1,21/03/2023,P019,T001,C0784,CH02,E000,MP01,4,235.32,154.23
V00695,2,21/03/2023,P115,T001,C0041,CH02,E000,MP02,9,189.51,82.32
V00696,1,10/02/2025,P100,T009,C0784,CH02,E000,MP03,7,517.32,280.93
V00697,1,03/09/2023,P002,T005,C0154,CH02,E000,MP03,4,188.13,149.47
V00697,2,03/09/2023,P016,T013,C0784,CH02,E000,MP03,3,173.89,84.38
V00698,1,06/07/2025,P061,T021,C0708,CH01,E077,MP02,6,355.76,205.49
V00698,2,06/07/2025,P117,T001,C0184,CH01,E046,MP02,2,535.51,273.18
V00699,1,26/01/2025,P076,T001,C0738,CH01,E017,MP03,1,135.24,103.98
V00699,2,26/01/2025,P062,T009,C0212,CH01,E083,MP03,4,45.44,37.25
V00699,3,26/01/2025,P004,T001,C0046,CH01,E012,MP03,9,222.82,179.94
V00699,4,26/01/2025,P123,T013,C0154,CH01,E012,MP03,1,17.56,7.34
V00700,1,07/12/2023,P059,T009,C0579,CH03,E000,MP02,10,699.19,299.06
V00700,2,07/12/2023,P012,T010,C0465,CH03,E000,MP02,7,258.69,144.68
V00700,3,07/12/2023,P126,T001,C0738,CH03,E000,MP02,6,69.5,39.98
V00700,4,07/12/2023,P059,T021,C0154,CH03,E000,MP02,4,86.67,38.17
V00701,1,07/02/2026,P106,T013,C0658,CH01,E066,MP01,7,496.48,223.61
V00702,1,16/06/2025,P126,T001,C0938,CH03,E000,MP01,3,515.16,281.78
V00702,2,16/06/2025,P100,T001,C0865,CH03,E000,MP01,9,521.0,250.91
V00702,3,16/06/2025,P123,T001,C0938,CH03,E000,MP03,4,10.58,6.09
V00702,4,16/06/2025,P019,T001,C0304,CH03,E000,MP01,3,87.44,58.79
V00703,1,08/10/2024,P012,T009,C0982,CH01,E007,MP02,7,94.84,61.97
V00704,1,16/12/2024,P123,T009,C0988,CH03,E000,MP02,8,343.58,172.3
V00704,2,16/12/2024,P048,T009,C0982,CH03,E000,MP02,5,344.74,192.25
V00705,1,08/09/2023,P019,T010,C0660,CH01,E066,MP02,8,57.89,46.65
V00705,2,08/09/2023,P062,T010,C0436,CH01,E016,MP02,6,313.56,172.23
V00706,1,21/08/2024,P103,T009,C0184,CH01,E000,MP03,8,573.23,258.29
V00706,2,21/08/2024,P143,T009,C0528,CH01,E016,MP03,10,166.88,120.42
V00707,1,26/07/2023,P016,T009,C0562,CH01,E012,MP02,4,12.81,8.26
V00707,2,26/07/2023,P083,T021,C0184,CH01,E012,MP03,1,385.34,192.99
V00708,1,19/12/2023,P054,T001,C0115,CH03,E000,MP01,5,104.57,55.01
V00708,2,19/12/2023,P126,T009,C0882,CH03,E000,MP01,3,234.52,178.2
V00708,3,19/12/2023,P105,T001,C0002,CH03,E000,MP01,1,401.32,173.85
V00708,4,19/12/2023,P083,T001,C0660,CH03,E000,MP01,7,66.55,29.18
V00709,1,07/11/2024,P062,T005,C0973,CH01,E000,MP03,3,398.52,224.08
V00709,2,07/11/2024,P027,T005,C0528,CH01,E064,MP03,7,205.37,142.41
V00709,3,07/11/2024,P105,T013,C0660,CH01,E054,MP03,10,76.76,39.21
V00709,4,07/11/2024,P062,T010,C0044,CH01,E070,MP03,8,418.18,205.19
V00710,1,06/05/2025,P100,T021,C0973,CH02,E000,MP03,10,42.07,33.72
V00710,2,06/05/2025,P100,T021,C0881,CH02,E000,MP03,9,53.07,31.13
V00711,1,02/04/2023,P106,T013,C0988,CH02,E000,MP01,4,490.9,278.19
V00712,1,18/03/2023,P004,T013,C0940,CH03,E000,MP03,2,95.28,46.84
V00712,2,18/03/2023,P076,T009,C0212,CH03,E000,MP03,8,42.32,35.06
V00712,3,18/03/2023,P019,T010,C0304,CH03,E000,MP03,6,171.14,112.34
V00712,4,18/03/2023,P059,T010,C0494,CH03,E000,MP03,8,395.57,176.83
V00713,1,21/02/2023,P083,T005,C0658,CH01,E032,MP01,9,540.69,234.2
V00713,2,21/02/2023,P019,T010,C0154,CH01,E032,MP01,5,472.69,214.99
V00713,3,21/02/2023,P106,T010,C0304,CH01,E032,MP01,1,657.6,264.56
V00714,1,06/11/2025,P004,T021,C0940,CH01,E046,MP01,8,604.78,242.2
V00715,1,12/07/2025,P076,T010,C0002,CH03,E000,MP03,7,378.85,264.11
V00715,2,12/07/2025,P126,T010,C0395,CH03,E000,MP03,8,247.25,143.9
V00715,3,12/07/2025,P038,T010,C0882,CH03,E000,MP03,9,98.18,47.69
V00716,1,09/03/2024,P004,T009,C0395,CH02,E000,MP02,4,447.17,212.55
V00716,2,09/03/2024,P046,T009,C0512,CH02,E000,MP02,2,451.2,259.57
V00716,3,09/03/2024,P117,T009,C0154,CH02,E000,MP02,8,434.86,182.35
V00716,4,09/03/2024,P002,T009,C0395,CH02,E000,MP02,6,348.98,153.93
V00717,1,24/08/2025,P123,T021,C0938,CH03,E000,MP01,4,175.86,125.53
V00718,1,16/09/2023,P076,T009,C0044,CH01,E083,MP02,4,52.65,26.37
V00719,1,01/07/2023,P078,T010,C0988,CH02,E000,MP02,3,380.31,216.25
V00719,2,01/07/2023,P105,T009,C0096,CH02,E000,MP01,8,503.29,265.93
V00719,3,01/07/2023,P048,T001,C0465,CH02,E000,MP01,4,34.31,14.57
V00719,4,01/07/2023,P059,T010,C0982,CH02,E000,MP01,2,156.36,67.53
V00720,1,26/05/2023,P011,T009,C0041,CH03,E000,MP03,10,655.27,288.28
V00721,1,02/07/2025,P046,T013,C0212,CH01,E070,MP03,8,245.48,118.37
V00721,2,02/07/2025,P083,T021,C0660,CH01,E004,MP03,1,658.53,265.67
V00721,3,02/07/2025,P059,T010,C0708,CH01,E012,MP03,8,299.21,157.04
V00722,1,30/01/2024,P117,T009,C0046,CH01,E004,MP03,6,366.32,254.42
V00722,2,30/01/2024,P083,T021,C0046,CH01,E070,MP01,2,301.06,135.35
V00722,3,30/01/2024,P128,T021,C0046,CH01,E059,MP01,8,620.14,287.48
V00722,4,30/01/2024,P038,T010,C0046,CH01,E004,MP02,3,290.08,179.57
V00723,1,25/02/2024,P123,T009,C0784,CH01,E012,MP02,1,629.22,260.29
V00724,1,27/10/2024,P040,T021,C0528,CH01,E007,MP02,3,121.36,92.99
V00724,2,27/10/2024,P123,T021,C0784,CH01,E016,MP01,3,335.97,179.53
V00724,3,27/10/2024,P019,T009,C0579,CH01,E059,MP01,1,348.84,237.42
V00725,1,21/05/2024,P048,T021,C0658,CH02,E000,MP03,3,63.71,31.47
V00726,1,24/07/2025,P011,T013,C0801,CH02,E000,MP02,9,321.71,142.4
V00726,2,24/07/2025,P019,T010,C0973,CH02,E000,MP02,6,247.47,118.3
V00726,3,24/07/2025,P082,T009,C0784,CH02,E000,MP02,7,691.07,290.94
V00727,1,17/06/2023,P100,T013,C0041,CH01,E015,MP01,8,183.96,132.05
V00727,2,17/06/2023,P038,T009,C0982,CH01,E015,MP01,4,192.45,102.54
V00727,3,17/06/2023,P061,T013,C0465,CH01,E015,MP01,1,123.47,68.99
V00728,1,28/07/2023,P105,T009,C0562,CH02,E000,MP02,2,400.93,160.9
V00728,2,28/07/2023,P105,T009,C0660,CH02,E000,MP03,3,130.07,91.83
V00728,3,28/07/2023,P054,T009,C0865,CH02,E000,MP03,2,81.49,41.96
V00729,1,28/09/2023,P061,T001,C0096,CH03,E000,MP03,4,183.33,98.2
V00729,2,28/09/2023,P059,T001,C0781,CH03,E000,MP03,3,441.24,201.38
V00730,1,16/04/2025,P123,T013,C0212,CH03,E000,MP03,2,128.01,91.5
V00730,2,16/04/2025,P027,T013,C0738,CH03,E000,MP03,7,148.73,77.88
V00730,3,16/04/2025,P106,T013,C0882,CH03,E000,MP03,10,329.59,167.17
V00731,1,14/02/2023,P007,T010,C0973,CH03,E000,MP02,6,98.88,61.75
V00732,1,17/05/2024,P076,T005,C0660,CH02,E000,MP03,4,380.12,157.55
V00732,2,17/05/2024,P019,T005,C0708,CH02,E000,MP03,3,200.43,113.88
V00732,3,17/05/2024,P054,T013,C0988,CH02,E000,MP03,3,337.82,162.48
V00732,4,17/05/2024,P061,T009,C0096,CH02,E000,MP03,6,470.56,256.82
V00733,1,02/01/2024,P019,T001,C0044,CH03,E000,MP02,6,410.03,240.37
V00734,1,12/09/2025,P054,T013,C0184,CH01,E015,MP03,10,185.22,87.97
V00734,2,12/09/2025,P082,T013,C0002,CH01,E046,MP03,7,435.7,230.09
V00734,3,12/09/2025,P105,T010,C0096,CH01,E054,MP03,4,536.0,216.83
V00735,1,02/10/2024,P078,T010,C0708,CH03,E000,MP03,1,104.94,74.48
V00735,2,02/10/2024,P059,T005,C0184,CH03,E000,MP03,4,361.31,254.61
V00736,1,26/08/2023,P062,T005,C0494,CH01,E083,MP02,4,254.2,108.29
V00736,2,26/08/2023,P103,T001,C0046,CH01,E017,MP02,2,156.59,99.51
V00737,1,12/11/2023,P105,T010,C0096,CH02,E000,MP03,6,217.12,123.46
V00737,2,12/11/2023,P002,T013,C0436,CH02,E000,MP03,6,383.13,214.92
V00737,3,12/11/2023,P048,T009,C0784,CH02,E000,MP03,7,53.78,33.3
V00738,1,11/01/2025,P126,T010,C0658,CH02,E000,MP01,5,386.55,289.43
V00738,2,11/01/2025,P117,T021,C0784,CH02,E000,MP01,6,60.23,48.28
V00738,3,11/01/2025,P143,T009,C0881,CH02,E000,MP01,10,338.24,163.55
V00739,1,25/12/2023,P059,T001,C0982,CH01,E054,MP02,7,281.08,170.45
V00739,2,25/12/2023,P019,T005,C0982,CH01,E066,MP02,10,272.82,195.87
V00739,3,25/12/2023,P117,T021,C0982,CH01,E077,MP02,9,271.12,217.72
V00739,4,25/12/2023,P053,T013,C0982,CH01,E000,MP02,1,305.78,239.53
V00740,1,23/11/2023,P019,T013,C0940,CH03,E000,MP03,8,258.02,197.23
V00740,2,23/11/2023,P027,T010,C0212,CH03,E000,MP01,7,104.08,47.67
V00740,3,23/11/2023,P002,T021,C0465,CH03,E000,MP03,10,52.91,31.98
V00740,4,23/11/2023,P019,T005,C0801,CH03,E000,MP01,6,374.92,256.07
V00741,1,05/09/2025,P076,T021,C0784,CH03,E000,MP02,8,32.12,22.31
V00741,2,05/09/2025,P061,T013,C0708,CH03,E000,MP02,5,499.65,261.88
V00741,3,05/09/2025,P106,T013,C0801,CH03,E000,MP02,4,208.93,111.82
V00741,4,05/09/2025,P061,T010,C0494,CH03,E000,MP02,5,257.69,213.28
V00742,1,25/02/2024,P054,T021,C0044,CH02,E000,MP02,2,266.77,146.91
V00742,2,25/02/2024,P007,T021,C0304,CH02,E000,MP03,3,575.85,291.92
V00742,3,25/02/2024,P007,T009,C0212,CH02,E000,MP02,9,195.09,150.62
V00742,4,25/02/2024,P046,T010,C0041,CH02,E000,MP03,3,61.49,30.83
V00743,1,23/04/2025,P007,T010,C0660,CH01,E070,MP02,8,145.23,101.32
V00743,2,23/04/2025,P046,T010,C0708,CH01,E016,MP02,7,50.38,39.25
V00744,1,23/02/2024,P128,T005,C0881,CH02,E000,MP03,3,386.06,177.2
V00745,1,19/11/2023,P038,T001,C0781,CH02,E000,MP02,6,165.88,107.44
V00745,2,19/11/2023,P126,T009,C0184,CH02,E000,MP01,7,102.89,50.27
V00745,3,19/11/2023,P100,T005,C0212,CH02,E000,MP02,6,357.61,219.18
V00745,4,19/11/2023,P054,T021,C0882,CH02,E000,MP02,2,244.54,131.55
V00746,1,13/12/2024,P082,T021,C0512,CH01,E070,MP03,5,170.33,140.76
V00747,1,21/12/2025,P040,T009,C0881,CH02,E000,MP03,10,277.38,123.2
V00748,1,11/12/2024,P019,T009,C0465,CH01,E017,MP03,9,169.08,99.79
V00748,2,11/12/2024,P027,T009,C0708,CH01,E012,MP03,1,287.52,160.56
V00748,3,11/12/2024,P004,T009,C0436,CH01,E065,MP03,7,303.59,169.02
V00749,1,20/10/2023,P046,T001,C0801,CH02,E000,MP03,6,219.29,144.29
V00749,2,20/10/2023,P126,T005,C0801,CH02,E000,MP03,5,242.27,116.27
V00750,1,25/08/2025,P027,T013,C0988,CH02,E000,MP03,2,116.66,89.74
V00750,2,25/08/2025,P038,T021,C0212,CH02,E000,MP03,5,471.64,212.09
V00751,1,03/08/2023,P083,T010,C0115,CH03,E000,MP02,1,413.42,268.8
V00751,2,03/08/2023,P117,T021,C0940,CH03,E000,MP02,4,44.93,34.36
V00751,3,03/08/2023,P106,T005,C0304,CH03,E000,MP02,5,282.0,126.3
V00752,1,21/05/2023,P027,T005,C0002,CH01,E072,MP03,2,182.09,78.0
V00753,1,06/06/2023,P100,T005,C0660,CH01,E032,MP02,1,509.24,232.15
V00753,2,06/06/2023,P053,T013,C0494,CH01,E066,MP02,6,11.1,8.22
V00754,1,14/06/2025,P076,T013,C0801,CH01,E066,MP03,10,175.98,132.03
V00754,2,14/06/2025,P082,T005,C0881,CH01,E060,MP03,7,508.41,227.08
V00755,1,08/06/2024,P117,T001,C0528,CH02,E000,MP01,7,385.03,230.95
V00755,2,08/06/2024,P027,T010,C0494,CH02,E000,MP01,6,451.88,210.59
V00756,1,21/01/2026,P046,T010,C0512,CH03,E000,MP02,8,379.98,240.65
V00757,1,02/01/2025,P027,T009,C0465,CH01,E016,MP01,9,180.73,86.43
V00757,2,02/01/2025,P062,T009,C0738,CH01,E004,MP01,9,234.59,185.99
V00757,3,02/01/2025,P106,T009,C0784,CH01,E046,MP01,2,134.31,90.08
V00757,4,02/01/2025,P115,T009,C0738,CH01,E054,MP01,5,291.64,180.33
V00758,1,28/09/2024,P027,T001,C0046,CH02,E000,MP01,2,201.59,164.76
V00758,2,28/09/2024,P117,T021,C0801,CH02,E000,MP01,6,61.35,26.47
V00758,3,28/09/2024,P078,T005,C0579,CH02,E000,MP01,2,31.28,23.79
V00759,1,17/09/2023,P117,T005,C0395,CH03,E000,MP01,8,319.56,266.16
V00760,1,11/04/2023,P117,T021,C0938,CH03,E000,MP01,8,256.87,105.04
V00760,2,11/04/2023,P019,T010,C0988,CH03,E000,MP02,2,261.92,131.59
V00761,1,03/06/2023,P002,T010,C0988,CH01,E072,MP03,9,235.29,172.23
V00762,1,18/04/2024,P105,T005,C0212,CH01,E016,MP02,10,235.77,107.31
V00762,2,18/04/2024,P078,T005,C0154,CH01,E016,MP02,8,589.7,261.11
V00762,3,18/04/2024,P002,T005,C0041,CH01,E016,MP02,3,170.12,77.9
V00762,4,18/04/2024,P002,T005,C0973,CH01,E016,MP03,3,408.78,225.67
V00763,1,27/03/2025,P046,T005,C0395,CH02,E000,MP02,3,24.91,20.32
V00763,2,27/03/2025,P105,T005,C0865,CH02,E000,MP03,6,207.03,106.58
V00764,1,16/12/2023,P002,T010,C0562,CH01,E054,MP02,9,729.12,293.24
V00764,2,16/12/2023,P007,T010,C0395,CH01,E070,MP02,2,305.12,163.75
V00764,3,16/12/2023,P103,T021,C0141,CH01,E054,MP02,7,494.78,238.7
V00765,1,08/11/2025,P019,T010,C0212,CH02,E000,MP03,6,155.97,78.55
V00765,2,08/11/2025,P117,T010,C0096,CH02,E000,MP03,10,416.43,193.13
V00765,3,08/11/2025,P123,T005,C0494,CH02,E000,MP03,9,59.47,39.12
V00765,4,08/11/2025,P038,T005,C0781,CH02,E000,MP03,4,129.28,96.09
V00766,1,15/01/2026,P082,T010,C0982,CH02,E000,MP02,2,133.92,107.43
V00766,2,15/01/2026,P004,T001,C0304,CH02,E000,MP02,10,420.12,218.66
V00766,3,15/01/2026,P143,T013,C0982,CH02,E000,MP02,7,732.99,293.23
V00767,1,13/05/2023,P007,T021,C0660,CH01,E032,MP01,2,46.09,25.73
V00767,2,13/05/2023,P016,T005,C0801,CH01,E015,MP01,6,258.56,159.09
V00768,1,07/01/2024,P082,T021,C0512,CH02,E000,MP01,5,182.14,86.68
V00768,2,07/01/2024,P143,T009,C0738,CH02,E000,MP01,8,284.46,140.61
V00768,3,07/01/2024,P027,T010,C0738,CH02,E000,MP01,8,140.71,60.81
V00769,1,11/08/2023,P054,T021,C0212,CH02,E000,MP02,1,284.92,193.57
V00769,2,11/08/2023,P019,T009,C0882,CH02,E000,MP02,7,26.98,15.07
V00769,3,11/08/2023,P061,T009,C0395,CH02,E000,MP02,8,417.86,195.67
V00769,4,11/08/2023,P105,T013,C0154,CH02,E000,MP02,1,658.24,293.56
V00770,1,12/10/2025,P117,T021,C0512,CH03,E000,MP03,8,147.71,63.82
V00770,2,12/10/2025,P115,T013,C0882,CH03,E000,MP03,2,174.02,129.09
V00771,1,28/12/2025,P007,T005,C0881,CH02,E000,MP03,10,189.05,79.37
V00771,2,28/12/2025,P078,T005,C0982,CH02,E000,MP02,3,135.92,87.58
V00771,3,28/12/2025,P027,T001,C0882,CH02,E000,MP03,10,460.93,289.78
V00771,4,28/12/2025,P007,T009,C0973,CH02,E000,MP01,5,217.66,106.37
